material_id,formation_energy_per_atom,pretty_formula
mp-505589,-2.414430686,BaYFeCuO5
mp-8985,-3.212161586,Ba2YC2(O2F)3
mp-1205186,-2.484993812,Li2Fe2P2O8F
mp-1195119,-1.915391955,V6H2Pb4Se3O26
mp-1078706,-1.554394578,Ba2CoCu2(SO)2
mp-555785,-3.700627524,Nd2Ti2O7
mp-18993,-3.219057779,LuVO4
mp-652092,-0.635195674,Fe4Pb(CO)16
mp-1079362,-1.424006247,LaNiAsO
mp-744192,-1.100045642,CoH12(BrO6)2
mp-647352,-1.834336417,Rb2Cr3O10
mp-617283,-1.190362457,Cu2AsClO4
mp-1194096,-1.968194783,Sr2Ni(SeO3)3
mp-1196790,-1.377222709,U2Co(PO11)2
mp-1198008,-2.418825081,CaVSi4H8O15
mp-557927,-2.5933776,Na2SrV3O9
mp-554638,-2.173808248,Ca2Ru2O7
mp-6628,-1.153611015,CsCd(NO2)3
mp-1204976,-1.368326241,V2Ag6As2O13
mp-19161,-2.64474895,Ca2CoWO6
mp-22535,-2.968423445,HfPbO3
mp-683982,-1.812366616,RuOF4
mp-1105011,0.973343609,WS2(NO)2
mp-9986,-1.070637028,CsAuO
mp-1191185,-2.399558722,Sr3ZnCoO6
mp-1201527,-1.799468886,Cu4Si4Pb4C4ClO28
mp-24732,-1.632379199,MnH8SO8
mp-28962,-2.974171456,Ti4Bi2O11
mp-558096,-2.311677782,Zn2SiO4
mp-33009,-1.790587183,MnO2
mp-545788,-1.213586573,Ba3ZnN2O
mp-21703,-2.583848898,Na3TiP3NO9
mp-19062,-2.989356475,NdCrO3
mp-1198080,-3.075339042,Sr5V3H6(O3F8)2
mp-19402,-1.976059781,V4Ag2O11
mp-560187,-1.980210552,SrCuAs2O7
mp-697451,-1.408671022,ZnP2(HO)4
mp-17950,-2.721613737,Nd2(WO4)3
mp-39689,-2.787420935,CaLaMn2O6
mp-21600,-2.097566625,NbNi2BO6
mp-552260,-1.451527156,Co3C2(SeO5)2
mp-741,-3.890723948,HfO2
mp-22306,-2.590930904,Eu2CuO4
mp-1196187,-1.085606759,Cu2CO5
mp-647768,-0.694431325,Co3C10O9
mp-745164,-2.202394644,FeP3(HO5)2
mp-1204986,-1.108628062,CrH10N2Cl5O
mp-22390,-2.176485638,SrRuO3
mp-1203216,-1.66504825,Na2CoH12(SO7)2
mp-1195529,-2.014120282,Ba2H2Pd(S5O17)2
mp-1202464,-2.401269714,Eu5V3S6O7
mp-1203589,-3.289705322,Sr5Nb5O17
mp-554413,-1.98413905,V2Te2O7F2
mp-19070,-2.600990382,Sr3Mn2O7
mp-4870,-2.294596995,Cu(BO2)2
mp-1105978,0.394649059,PtN3O4
mp-1077866,-2.942807836,BaZnBO3F
mp-14873,-2.954768611,K4Nb8Si(P2O17)2
mp-1200684,-1.471495038,FeAs2PbO8
mp-558619,-3.21792557,Li2Ti6PbO14
mp-8054,-2.650159026,NaSc(GeO3)2
mp-19385,-2.677110553,YMnO3
mp-562419,-3.187260435,NaCa9Co(PO4)7
mp-25423,-2.847391996,LiVPO4F
mp-29958,-1.410080046,Hg7(PO5)2
mp-655140,-0.173006547,MnAgO4
mp-18774,-2.380123335,NaFeP2O7
mp-558010,-2.682914159,KEr(WO4)2
mp-1190438,-2.228525046,Eu2CoTe2(SO7)2
mp-733577,-1.194562559,TiH2N2OF4
mp-540794,-3.257122253,Ba3SrNb2O9
mp-499,-0.45278414,AgO
mp-743569,-1.823768466,MnH6(OF)3
mp-505242,-1.573063734,Ru(OF3)2
mp-561223,-2.931296085,K2Sr3Mn2(P2O7)3
mp-705094,-1.520900953,Co2As2O5
mp-4208,-2.498279508,Ca2RuO4
mp-643575,-1.00602156,CoH12(BrO7)2
mp-31513,-2.176768182,Nb2Co4O9
mp-758833,-1.439496929,CoPH16NO10
mp-1198407,-3.047611096,KTiPO5
mp-699429,-1.678170052,VH12C2S2(O2F)6
mp-556857,-2.087745501,VCdO3
mp-556640,-1.863399068,CuBi(WO4)2
mp-558998,-2.807301428,K2Cu(Si2O5)2
mp-8198,-1.088172238,Rb3Cu5O4
mp-19034,-2.767598803,Mg3V2O8
mp-558153,-3.819402578,Ba4Nb2(OF4)3
mp-5594,-3.617529705,Sc2Si2O7
mp-1203916,-1.088461312,Li2Fe2C4Cl2O13
mp-6078,-2.504125955,Na2Cd3Si3O10
mp-697458,-1.562152688,KNiH9(CO5)2
mp-1278154,-2.70838933,Sr2FeWO6
mp-7638,-3.26369886,LiTa3O8
mp-22802,-2.599467511,PrMn2O5
mp-554617,-3.120696734,Rb6U5V2O23
mp-697652,-2.508628344,HfP2H4O9
mp-1201852,-3.039624517,Nb2O5
mp-510226,-1.857473939,U2CuAs2(H4O5)4
mp-557658,-2.659873789,RbZnB(PO4)2
mp-555250,-0.916973589,AgH9C7S2(OF)4
mp-557463,-3.038397626,Na3ScSi2O7
mp-703516,-2.633189475,K2TiH2O3F4
mp-556409,-2.615069384,Ba7Ca2Mn5O20
mp-554648,-0.526697217,Ag5IO6
mp-685944,-3.538852794,Eu2Zr2O7
mp-559154,-2.974879908,Ti4Bi2O11
mp-1197487,-2.844190051,NaZr(PO4)2
mp-1197240,-3.367684361,Ca4Ce2TiSi4(BO6)4
mp-1106150,-1.895336136,CeMn4(CuO4)3
mp-1201500,-2.377395251,CaFe5P5O22
mp-560460,-0.19103982,AgCN3O2
mp-1199562,-2.807900533,Na2TbPWO8
mp-698318,-0.365888782,CuSi2H18C9O2
mp-1204587,-1.794836241,Co3P2(H2O3)4
mp-1192289,-1.560349637,MnH2Cl2O
mp-1105109,-1.558395676,PrCu3(RuO3)4
mp-1104448,-2.530022038,Fe(BO2)2
mp-558482,-1.697940839,K17Fe5O16
mp-557183,-1.643385828,KNaZnO2
mp-18487,-2.084602278,KVTeO5
mp-15103,-3.069826067,Sr3Y2(GeO4)3
mp-6983,-1.055275077,NaAgO
mp-704975,-1.179562729,Cs5CeNi2(NO2)12
mp-1201086,-1.078525081,Fe(SeO3)2
mp-561974,-3.030238965,Zr7(NO2)4
mp-1188397,-2.880981736,Pr2MgIrO6
mp-600228,-0.789436121,H8RuC5N(ClO)3
mp-555246,-2.670192537,Ba3LuRu2O9
mp-649805,-0.650526943,Fe4Ge(CO)16
mp-1199096,-3.223424124,Ca3Al4CoO10
mp-1196551,-2.595561434,Rb7SmFe6(P4O17)2
mp-504532,-1.865990771,As2W2O11
mp-744811,-1.173497329,NiH24C2S2(N3O7)2
mp-555781,-2.193776603,Ba6Ti5S15O
mp-550008,-2.458111548,ScBiO3
mp-1192835,-2.44992978,ZrH6(OF3)2
mp-555743,-2.56201462,LiZnPO4
mp-1197483,-1.891986423,Zn5P6(H3O5)6
mp-1008866,-0.763385877,NaAgO
mp-554515,-1.903692182,KScH4(C2O5)2
mp-766230,-1.83296411,Rb2NaZn2H5(C2O7)2
mp-1203928,-1.826586563,NbH8N2OF5
mp-623924,-0.86790621,MnC5ClO5
mp-542101,-1.976581252,BaCu2Ge2O7
mp-29225,-2.396679538,Al4Cu2O7
mp-21971,-2.567224914,Ca3Fe2(GeO4)3
mp-541740,-3.120294826,TaPO5
mp-29325,-1.232827493,Zn(Mo4O5)2
mp-757019,-2.50130739,LiFePO4
mp-1079056,-2.793602763,ZrTi(PbO3)2
mp-22124,-1.9976172,Fe2WO6
mp-1202534,-3.231367893,Ca10Ag(PO4)7
mp-558860,-2.600153345,Ba2YFe3O8
mp-1078458,-2.134373039,CrFeO3
mp-20968,-2.155928301,KFe(SO4)2
mp-1181396,-1.512406806,FeP3O11
mp-690650,-1.069739718,ZnH4(ClO3)2
mp-18750,-1.983229838,Mn(FeO2)2
mp-1201925,-1.64817458,H2Pd(S2O7)2
mp-636959,0.328281189,MnFeC5N6O
mp-557535,-2.479442956,BaMnO3
mp-17272,-2.30873948,NbCuO3
mp-1200689,-1.658306829,KFeP4(HO3)4
mp-6257,-2.90832474,CsNb(BO3)2
mp-18493,-2.309404783,Na4Fe2(PO4)3
mp-17967,-2.576626902,NaMnPO4
mp-1196080,-1.292612619,CoP3H15C3NO12
mp-581143,-1.817836245,RuOF4
mp-24971,-2.671216229,BaDyFe2O5
mp-1195240,-1.987936083,BaV2H2Se2O11
mp-650055,-1.941852997,Fe15(Ge2O9)4
mp-554474,-2.688683437,Sr7Mn4O13
mp-1193772,-1.523866532,Tl2CrO4
mp-505421,-1.677621329,Mn2CuO4
mp-541137,-2.615776688,BaCr2O4
mp-19990,-1.694084093,BaTiO3
mp-19331,-1.555744433,MnNiO3
mp-23858,-0.924080855,H8PtN2(ClO)2
mp-1205382,-2.539374178,Ba3YIr2O9
mp-1192840,-2.367431077,KZn2CdB2O6F
mp-559571,-3.202523025,ZrB2O5
mp-18963,-1.403304705,Ba2Mn3(AsO)2
mp-1086665,-1.665672817,NdCoAsO
mp-27957,-2.326628658,Ba3NiO4
mp-782822,-1.612626928,Co2P2H12O13
mp-1197495,-1.825417582,HfO3F4
mp-667400,-0.911538271,Ir3(CO)8
mp-1199993,-1.735603499,Na3V5(H12O13)2
mp-699691,-2.016792961,Mn7SbAsO12
mp-558193,-1.582934078,K2Cu3(AsO3)4
mp-558792,-1.71351111,K2Hg3S3O10
mp-559061,-1.671459216,K2Hg2SCl4O3
mp-744527,-1.31230171,CoP2H17N4O9
mp-1201448,-3.186553086,Cs6Hf5(O2F13)2
mp-19211,-2.363138213,SrNi3(P2O7)2
mp-16695,-2.607985762,K2ZnP2O7
mp-553243,-2.345457012,YBi2BrO4
mp-19448,-1.278815652,Ni3TeO6
mp-1201579,-1.899873419,BaFeCoPbO5
mp-1195443,-1.925529673,LiMn4O8
mp-650140,-0.845143927,InCo3(CO)12
mp-20102,-1.97896166,Gd(PdO2)2
mp-28031,-2.324490516,P2W5O19
mp-754159,-2.251887098,Na2Mn(SO4)2
mp-561515,-1.857932991,SmMn4(CuO4)3
mp-1204774,-1.722165114,Cu3NiP2O9
mp-549487,-1.936339118,Sr2Cu(IO)2
mp-1190666,-1.984911707,Cu3(P2O7)2
mp-20239,-2.239745324,Sr2MnCuSO3
mp-1190662,-3.161000876,Eu2MnSi2O7
mp-1200276,-1.371967776,Rb5Pt3(C4O9)3
mp-744691,-0.884722791,K3Mn3H2C12O13
mp-1198923,-1.624989482,Cd2AsHO5
mp-3637,-4.243954182,YOF
mp-13019,-3.517793096,NaLa2TaO6
mp-554275,-2.106224997,Na4VHO5
mp-23501,-1.778222523,FeBiO3
mp-16140,-2.674530502,Na3TiP8O23
mp-863678,-1.93057917,KZn4(SbO4)3
mp-505009,-1.932809731,Fe(SbO3)2
mp-695911,-2.19478143,MnTlH2OF4
mp-8496,-3.435596613,Sr2SmNbO6
mp-1206610,-3.137071582,YO2
mp-23839,-2.72032173,K2VH2OF5
mp-1192364,-2.13040285,HgTe2(OF5)2
mp-561012,-2.639407106,Sr3Cu3(PO4)4
mp-1195799,-2.23970058,K2Fe2B2O7
mp-541743,-2.519514795,Ba3YbRu2O9
mp-1192573,-2.5875556,TbWBrO4
mp-1182273,-1.70969286,CuP3NO9
mp-14931,-2.643746588,SrCuP2O7
mp-554674,-0.901757062,ZnGa3N3O
mp-13820,-2.05485569,Cd3SiO5
mp-1202926,0.451858926,Au3N3(Cl6O)2
mp-18780,-2.258660607,K2WO4
mp-1190646,-1.140199014,K2CuTeO7
mp-20186,-2.485015383,PrRuO3
mp-558465,-2.739806632,LaAg(PO3)4
mp-510624,-2.328249966,SrFeO3
mp-1194882,-2.667296281,BaMnPClO4F
mp-559530,-3.143588273,Ti5(PO5)4
mp-30900,-2.708423862,TaBiO4
mp-554354,-1.395211242,Mn(RhO2)2
mp-1020623,-2.554692606,ZnSiO3
mp-558688,-3.32692168,Ba2Sc2B4O11
mp-554148,-2.114104442,KFe(MoO4)2
mp-1195013,-1.866177639,Na2Pd(S4O13)2
mp-624909,-2.737341778,LaNb2CuBrO7
mp-510638,-2.245736973,MnGaH4O2F5
mp-642313,-3.16499327,K3Y3(BO3)4
mp-3297,-1.997953846,Li10Zn4O9
mp-556574,-1.959362509,Ba2Ca3Tl2(CuO3)4
mp-644015,-1.752485429,KVHSe2O7
mp-1204092,-2.415117222,Na6Zn3B9P6H3O38
mp-1196469,-1.688096382,Rb2MnH12(SO7)2
mp-1198332,-0.90759297,Zn3(NO5)2
mp-22043,0.083751849,TlCd(NO2)3
mp-1202359,-1.563528215,HgWO4
mp-556109,-2.120206723,K6CoMo5O19
mp-552934,-2.281911375,Ba2CuBrO2
mp-1020609,-2.372816071,Zn2SiO4
mp-697981,-1.530167256,Cd3H2CSeO8
mp-13554,-1.467353424,SnHgO3
mp-1201770,-1.53479056,K2Mn(C2O5)2
mp-1102988,-1.372145475,CdSO4
mp-761169,-1.649068216,Zn2Hg2H2S2O11
mp-540841,-3.142572321,U2NiO6
mp-9600,-1.350928248,Cu2GeO4
mp-1194593,-2.550831124,Na2SrMnV2O8
mp-5889,-3.78945269,Er2Ti2O7
mp-559481,-2.772414496,BaVClO3
mp-6396,-2.603622684,Li3V2(PO4)3
mp-1199146,-2.410118226,Sr8Fe5Re5O28
mp-704623,-2.400659407,Nd7V(Se2O)4
mp-19475,-2.854047946,LaCo(BO2)5
mp-19491,-2.879383868,Ba2Ni(PO4)2
mp-555885,-2.219285487,SrV4(AgO6)2
mp-690647,-0.972215629,NiH12(BrO7)2
mp-7006,-3.184519928,SrNbO3
mp-21322,-2.041049585,V2Pb3O8
mp-24585,-2.184737984,LiZnPH2O5
mp-559926,-1.850132939,PrMn4(CuO4)3
mp-559125,-1.397094224,Cr2HgO7
mp-24030,-2.536954025,ZrP2(HO3)2
mp-546665,-2.768346955,BaNdMn2O5
mp-6167,-3.383491194,Ba2NdNbO6
mp-555981,-2.597012005,Ca3Fe2Cl2O5
mp-715514,-2.525924785,V2O3
mp-24683,-2.395566037,RbZn2P2HO8
mp-556379,-3.467272996,BaVOF4
mp-562774,-2.395173851,CoSb2S2(OF3)4
mp-1189857,-1.793366608,MnO2
mp-1189528,-3.137885528,Ca2ScSbO6
mp-28508,-1.325484199,Cd(HO)2
mp-28688,-2.046419295,SrHgO2
mp-653840,-1.614555248,KCu7TeS5ClO24
mp-558305,-0.876243456,Rb2Ag4Pd3(NO2)12
mp-561294,-3.018118639,SrLi2Nb2O7
mp-1193240,-1.625655341,U2Hg5(AsO9)2
mp-6452,-3.195959749,BaSm2ZnO5
mp-19497,-2.393869057,Na5Y(MoO4)4
mp-1200872,-3.181216081,CaTi2FeO6
mp-1196380,-1.877784607,SmAgH4C2SO10
mp-744896,-1.189979426,PuCoH24C4N6O13
mp-1103913,-1.806219928,Rb4V2O9
mp-1288734,-2.646447874,YCoO3
mp-1194552,-2.452990911,Sm10As8Au3O10
mp-1200437,-2.790530676,Ca2Zn3Si3PbO12
mp-1203339,-2.36099667,Ca2FeCoO5
mp-28619,-1.836213195,VSeO4
mp-643577,-2.10873524,MnGeO3
mp-722787,-2.114868747,K4P4H7(RuO9)2
mp-866310,-3.323638138,Ba2YB2ClO6
mp-6676,-2.847242715,Sr2HoRuO6
mp-22592,-2.71226962,CaTi4(CuO4)3
mp-9639,-1.742396945,BaCu(SeO3)2
mp-19038,-2.676493832,SrV2O6
mp-559817,-1.391809078,Na3(CuO2)2
mp-17520,-2.729460321,Ba2CrO4
mp-1102997,-2.085334158,VBiO4
mp-722189,-0.92151537,H8PtN2(ClO)2
mp-541673,-2.407783796,KFeP2O7
mp-555776,-2.47251036,K3Sc(MoO4)3
mp-510250,-2.383621504,SrV13O18
mp-542863,-3.491367373,Ca7NbSi4O17F
mp-1191718,-0.34968019,NaIr(N2O3)4
mp-19169,-3.173509196,PrVO4
mp-556002,-2.475086573,Li6Cu(B2O5)2
mp-22533,-2.552230814,Ca3MnNiO6
mp-1105352,-1.790618922,CeFe4(CuO4)3
mp-1198567,-3.507640971,Sr25Ti39O103
mp-942701,-2.222637642,LiCoSO4F
mp-695957,-0.586432381,NiH12(BrO6)2
mp-6189,-3.017273432,CaCu(Si2O5)2
mp-1182999,-2.48788284,Al2(WO4)3
mp-1079993,-2.052221693,ThAgPO
mp-4158,-2.980394224,Nd2CuO4
mp-23871,-2.403045278,CsMnP3HO10
mp-29039,-2.301186846,P3RuO9
mp-17878,-3.105210354,BaHo2CuO5
mp-19802,-2.684245964,TbCoO3
mp-1019720,-3.180544497,CsZr2Al(PO4)4
mp-555867,-2.65625559,BaNb2Bi2O9
mp-1178794,-1.647993777,VO3
mp-556692,-2.400252526,NaFe3(PO4)3
mp-558448,-2.416737582,Pr2Ir2O7
mp-17559,-3.869296231,Y2TiO5
mp-1203157,-2.35577607,Na2NiPO4F
mp-1196304,-1.45710494,NiTe6O13
mp-557863,-0.875366216,K2Ag4Pt3(NO2)12
mp-1201724,-0.718298003,CdSe2O9
mp-555794,-2.598756926,NaMg2V3O10
mp-16956,-3.086040631,Na3Sc2(PO4)3
mp-11794,-2.250729244,AlAgO2
mp-504974,-1.838357004,Fe2Mo3O8
mp-542112,-3.488678248,CaZrO3
mp-566548,-1.868005857,Ba(Fe2O3)9
mp-1201285,-0.645666567,CdH16C4S4(N5O3)2
mp-556786,-2.453929582,LiCdPO4
mp-565814,-1.836054416,Fe2O3
mp-1105750,-1.787645409,LiAu(S2O7)2
mp-1172828,-2.172972229,WO3
mp-561133,-3.288918848,Sr5Nb4O15
mp-1080747,-1.887736432,ScAlCO
mp-640836,-3.495658112,Ca2Ta2O7
mp-1078354,-2.5039173,Sr2CrOsO6
mp-561024,-2.374555412,CaEu2(CuO3)2
mp-698277,-0.967240155,CoH10C4(N2O3)2
mp-722243,-1.567897861,Na2CuH4(C2O5)2
mp-27322,-2.18300921,Nb2Te3O11
mp-754672,-3.479901322,TiO2
mp-1195420,-1.204141112,Fe3(PO8)2
mp-2918,-2.73093489,YCuO2
mp-650996,-0.949125526,Ru7C20(SO10)2
mp-541037,-1.194594838,CsCuO
mp-1196585,-0.85780654,MnC4ClO4
mp-1203274,-0.643543104,Ni(CO)4
mp-29112,-0.941595464,CrHg5O6
mp-1200159,-1.563518277,MgFe4H42(S3O23)2
mp-1178834,-0.75763274,VCl3O4
mp-973185,-2.63434231,ScAgO2
mp-554446,-2.491151439,Li2NiPO4F
mp-558930,-2.498785441,Zn(PO3)2
mp-622621,-1.754324094,NdFeAsO
mp-8869,-3.019557972,Y2S2O
mp-555296,-3.212357518,YbTaO4
mp-1204380,-1.236931323,KNa2(NiO2)2
mp-1080787,-2.830757671,Sr2GdRuO6
mp-1198105,-1.577897964,K3ZrC7O16
mp-558950,-1.257527885,AgAsO3
mp-19235,-2.145150449,Sr6(CoO3)5
mp-2723,-1.271091119,IrO2
mp-1191636,-2.219736079,CsCdBO3
mp-1200250,-2.401000735,NaLiNiPO4F
mp-18591,-2.519123288,KZnPO4
mp-17844,-1.939486211,SnWO4
mp-554109,-1.003681286,CuSeO4
mp-15740,-2.140516187,SrZn2(AsO4)2
mp-1190450,-1.991348366,NaNbSe2O7
mp-1200479,-2.181679069,BaLuCo4O7
mp-695945,-0.545770713,Na2H4RuC5(N2O)3
mp-561009,-3.032969371,K2U2WO10
mp-1019546,-3.63322093,BaY4Si5O17
mp-4624,-3.155563817,TaBO4
mp-5985,-3.750514254,HoTaO4
mp-1095229,-3.559034403,YNbO4
mp-21533,-2.253350361,CuP2PbO7
mp-17759,-1.639694847,CrCdO4
mp-1180616,-1.802629893,Na2ZrPCO10
mp-18728,-1.764031003,NaFe2O3
mp-708015,-1.109528426,Na2CuH20C12(N2O3)6
mp-1192820,-1.457884385,Mn2Sb3I3O5
mp-19093,-3.055965012,Ba2UNiO6
mp-19017,-2.557195156,LiFePO4
mp-1193263,-2.715562733,BaMn2FeSi2O9
mp-1191211,-2.945386747,TiVO4
mp-20609,0.807163965,Cr3O
mp-1191659,-0.535244824,Co(C2O3)2
mp-553914,-1.121081704,KCdCu7Se2Cl9O8
mp-4362,-0.668517022,Cu2Ag2O3
mp-1105550,-3.114210352,NaTi(SiO3)2
mp-17035,-2.961059645,K3Sc(PO4)2
mp-1201339,-1.331887052,Co3(SO6)2
mp-1078668,-1.223173999,NiPbO3
mp-1195151,-2.487383877,Ce2Zn(SeO)2
mp-1197141,-0.885721677,Cr3BiNO12
mp-558658,-2.471306351,Y2C(NO)2
mp-1194240,-2.277374906,Sr2GdCu2RuO8
mp-699587,-2.349148776,MnSi6Pb8O21
mp-6829,-2.507289446,Ba3Y2Cu2PtO10
mp-1192640,-2.256963382,Na2Nb4Se4O19
mp-556965,-2.034324717,NpAgSeO5
mp-1196505,-2.175451446,Na9Fe(MoO4)6
mp-27562,-1.155647647,Na2Pd3O4
mp-1195693,-2.200053391,P2PdPbO7
mp-6089,-2.738980294,BaZn2(PO4)2
mp-1197782,-1.905941341,K3V5Te4(HO3)8
mp-1195006,-2.285718576,K2Mn3V2CO11
mp-1196009,-1.610603017,Mn3Sb5(IO3)3
mp-13749,-1.267396359,K9Ni2O7
mp-560259,-2.091221514,NaVCdO4
mp-757387,-1.848515773,NaNi3P4H8NO16
mp-1199190,-2.099971379,Ba4Bi(IrO4)3
mp-19935,-2.968907541,ErFeO3
mp-3098,-2.424819821,AlCuO2
mp-1192807,-1.322006661,Cu2Te2Pb(ClO3)2
mp-1105305,-2.504831791,NdMn3V4O12
mp-652854,-0.894063029,BiRu2(CO)6
mp-22076,-1.990896028,NaFe(WO4)2
mp-1202326,-2.191292256,NiP2(PbO4)2
mp-24759,-1.227982571,ZnH20Se2(NO7)2
mp-1105532,-2.356246904,K2FeOF5
mp-554874,-1.521643598,CuGeO3
mp-1197006,-2.273142017,ZrSO6
mp-704317,-1.835584923,K2Cu3(MoO4)4
mp-561087,-1.942232737,LiFe(MoO4)2
mp-27437,-1.340766883,Zr(IO3)4
mp-554157,-2.595571336,KNaZnP2O7
mp-6126,-2.320612149,LiCdBO3
mp-555977,-1.554601445,Rb2ZnO2
mp-1070806,-1.48943086,BaTi2Sb2O
mp-541538,-2.36611092,K2CdSiO4
mp-19313,-1.890299267,Zn(FeO2)2
mp-22770,-0.108605621,KCd(NO2)3
mp-1195883,-3.024665787,Rb2MnSi5O12
mp-1020643,-2.64606702,Rb3Zn(BO2)5
mp-15203,-1.263345605,Li6Ca12W4N16O3
mp-556415,-2.168862673,LiMnO2
mp-5456,-2.444457773,Sr2CuO3
mp-556313,-2.148622291,V2CdO6
mp-1105595,-1.713886115,Zn2SiO5
mp-1008785,-1.279782854,RuO2
mp-504179,-2.454185535,LiFe(PO3)3
mp-4682,-1.44951707,ZnSeO3
mp-540658,-1.845520893,Na3Fe5O9
mp-707110,-0.773221871,Co3C7S2O7
mp-22371,-2.349813764,V6PbO11
mp-1019786,-2.659581332,K3Zn(BO2)5
mp-1198773,-1.85255043,YbCrO5
mp-541485,-2.453507225,Ba3CaRu2O9
mp-504509,-1.756109357,VFeO4
mp-540583,-2.680902694,SrCr2O4
mp-6255,-3.607222713,Ca3Sc2(SiO4)3
mp-8666,-1.002486905,CsAgO
mp-559066,-3.139235388,Ba3Y(BO2)9
mp-19280,-1.919930413,NaCr3O8
mp-8809,-3.039282432,BaLa2PtO5
mp-1105326,-2.881701026,LiTaO3
mp-1201664,-1.42343397,CdCu4H14(SO9)2
mp-1203674,-1.136749758,CdH4(C2O3)2
mp-559700,-1.936696083,RbMnO2
mp-505145,-0.794958669,Ag3BiO3
mp-6661,-3.395567154,BaTi(SiO3)3
mp-744098,-1.216009181,VH20C2S2N6O13
mp-705014,-1.429464959,Ni2P4C11S2(OF8)3
mp-12145,-1.280309747,K2BaCu(NO2)6
mp-558152,-2.713738178,GdAg(PO3)4
mp-559781,-1.416328042,KY(CO)8
mp-554211,-3.106002354,TmMnO3
mp-4355,-3.620649395,YTiO3
mp-542450,-2.629490517,Cs3Mn4(PO3)12
mp-543046,-2.731053804,CsScP2(HO4)2
mp-8058,-2.839935232,YAsO4
mp-705194,-0.775808991,Mn2SnC10BrO10
mp-35249,-4.007673988,Sm2Hf2O7
mp-561556,-2.792382655,Sr2Co(PO4)2
mp-19970,-1.787944932,Li3CuO3
mp-1199733,0.744768393,IrCSN6(ClO4)2
mp-1188600,-1.72060259,UCuO6
mp-644514,-1.803834868,MnO2
mp-32686,-1.161327977,CoO2
mp-22495,-2.386937734,SmNiO3
mp-560016,-2.916245998,NaNb2PO8
mp-1193924,-0.82892894,ZnSO5
mp-510629,-1.624158742,K2Co3H6S3O16
mp-614981,-2.218857704,Ba2Nd(CuO2)3
mp-1202233,-2.603822376,Fe2P3(O3F)3
mp-5449,-3.327381034,Na2Ti6O13
mp-16887,-2.265334714,Ba2CoO4
mp-1198622,-3.204798488,Li7La3Hf2O12
mp-650510,0.153134146,AgC3N3O
mp-18551,-2.32336465,Cr3BO6
mp-1192062,-0.650370728,CdIO
mp-541872,-1.180521863,Cs2Co(NO3)4
mp-1191127,-2.271056811,LiCr(WO4)2
mp-19054,-2.810050006,BaMnCO3F2
mp-555135,-2.571611233,Nd4Ni3O10
mp-1205208,-1.307709895,Al2Cr4O19
mp-1197812,-0.993902182,KHgH2I3O
mp-559264,-1.335076491,Bi2PdO4
mp-505177,-2.559590907,TiIn2O5
mp-646182,-2.605310544,Mg5V2(MoO8)2
mp-581156,-3.208147872,Cs7U8V2ClO32
mp-1193671,-2.53858675,NaCd2(SiO3)3
mp-720439,-0.818674087,H4Ru3C9N2O9
mp-6583,-2.071862668,Ba2Er(CuO2)4
mp-642157,-1.569317103,V2Cu3Pb(ClO4)2
mp-1191916,-1.103737372,Ag5PSeO4
mp-1195322,-1.891236879,Rb2Pd(S4O13)2
mp-6268,-3.061475332,KTiPO5
mp-651461,-0.674099355,Co8C24(SO7)3
mp-774868,-2.483833825,ZnP4O11
mp-1197613,-1.893831508,Ga(W3O10)4
mp-1196749,-2.077036366,CrSiH8(O2F3)2
mp-562912,-1.49489836,Co6Te3(ClO6)2
mp-704731,-1.44921149,KMnO4
mp-1190486,-3.217099653,Sr3LiTaO6
mp-1193750,-2.768136549,NaMn2(SiO3)3
mp-510657,-1.321928923,VCu3O4
mp-1336,-0.799161191,PdO
mp-704417,-3.202496836,Rb7U8V2ClO32
mp-562300,-2.142902849,Co3BPO7
mp-541728,-1.460822917,Si2Ag6O7
mp-540900,-2.221048779,B2PdO4
mp-557955,-3.270594594,Ca3Al4ZnO10
mp-548691,-2.566654191,Sr2ZnReO6
mp-554329,-1.813636017,RbVH6SO9
mp-1201552,-1.462172989,Ga2Cu(SeO3)4
mp-1204294,-1.517876923,ZrMo2O11
mp-1181338,-0.885667599,FePb2Cl3O5
mp-554564,-1.152712662,Ta2Bi4Br7O2
mp-9178,-1.342321699,CdSe2O5
mp-542688,-0.583448983,LaH6Au3C6(N2O)3
mp-550622,-2.1911937,V2CdO6
mp-578604,-2.274333691,NaCrO2
mp-558651,-2.469725875,Ba2Mn(AsO4)2
mp-20841,-2.547150007,Ba2CaIrO6
mp-561778,-2.107463442,CsLiCrO4
mp-542392,-2.391746829,EuMn2O5
mp-623098,-2.408864613,Ca2FeWO6
mp-743651,-1.299653072,MnP2H4O5
mp-557203,-3.616695558,SrZrO3
mp-15051,-1.955849706,Nd(PdO2)2
mp-14116,-0.975297961,CuRhO2
mp-1200404,-2.65459919,Y(BO2)6
mp-18381,-1.466385633,SrCo6O11
mp-1020598,-3.284636588,Y4Si2S3O7
mp-1104363,-2.708429424,K3ScV2O8
mp-22781,-2.095810287,Mn2GeO4
mp-27013,-2.713416752,Li9V3P8O29
mp-651814,-2.382381744,CsV3O8
mp-18767,-2.147342672,LiMnO2
mp-680202,-1.213209486,Ag2SnO3
mp-1105395,-2.899547299,Ca2ScOsO6
mp-16002,-3.417639741,U2Ta6O19
mp-551816,-2.275079949,YBi2IO4
mp-23136,-2.150724634,KBi(WO4)2
